time-ms,jvm:gc-count,jvm:gc-time-ms,jvm:heap-bytes:mean,jvm:non-heap-bytes:mean,jvm:direct-bytes:mean,kafka-consumer:bytes-consumed-total,kafka-consumer:fetch-rate,kafka-consumer:fetch-total,kafka-consumer:records-consumed-total,kafka-consumer:records-per-request-avg,broker:kafka.server:type=BrokerTopicMetrics:name=BytesOutPerSec,broker:kafka.server:type=BrokerTopicMetrics:name=TotalFetchRequestsPerSec
32700.0,40.0,3264.0,3.37315E8,3.02250784E8,8.9246181E8,3.683514112E9,3.0216798192859446,103.0,735379.0,7209.598039215686,3.81538843E9,5376.0
32800.0,40.0,3264.0,3.66706728E8,3.02250784E8,8.9246181E8,3.720836173E9,3.0412913791086678,104.0,742830.0,7211.941747572816,3.81538843E9,5376.0
32900.0,40.0,3270.0,3.8656824E8,3.0224848E8,8.9246181E8,3.720836173E9,3.0333965290943565,104.0,742830.0,7211.941747572816,3.852420526E9,5416.0
33000.0,40.0,3270.0,4.15700184E8,3.02249504E8,8.9246181E8,3.77269435E9,3.0231679311647914,104.0,753183.0,7242.1442307692305,3.852420526E9,5416.0
33100.0,40.0,3270.0,4.118364E8,3.02249504E8,8.9246181E8,3.77269435E9,3.044802087864289,105.0,753183.0,7242.1442307692305,3.904849326E9,5483.0
33200.0,40.0,3270.0,4.3953608E8,3.02249504E8,8.9246181E8,3.80931014E9,3.063141164571594,106.0,760493.0,7242.7904761904765,3.904849326E9,5483.0
33300.0,40.0,3334.0,4.4584776E8,3.02224656E8,8.9246181E8,3.80931014E9,3.055547548355481,106.0,760493.0,7242.7904761904765,3.941549486E9,5523.0
33400.0,41.0,3334.0,3.51496488E8,3.02225552E8,8.9246181E8,3.861133254E9,3.0472904987782092,106.0,770839.0,7272.066037735849,3.941549486E9,5523.0
33500.0,41.0,3334.0,3.61096984E8,3.02234128E8,8.9246181E8,3.861133254E9,3.0665176396411886,107.0,770839.0,7272.066037735849,3.993978286E9,5590.0
33600.0,41.0,3337.0,3.75780592E8,3.02220624E8,8.9246181E8,3.897408432E9,3.0546990978645656,107.0,778081.0,7271.785046728972,3.993978286E9,5590.0
33700.0,41.0,3337.0,4.21321232E8,3.02225968E8,8.9246181E8,3.897408432E9,3.07727376339184,108.0,778081.0,7271.785046728972,4.030678446E9,5630.0
33800.0,41.0,3337.0,4.06651192E8,3.022268E8,8.9246181E8,3.897408432E9,3.0696643265213313,108.0,778081.0,7271.785046728972,4.030678446E9,5630.0
33900.0,41.0,3337.0,4.45564416E8,3.02227504E8,8.9246181E8,3.949246573E9,3.0876437595603647,109.0,788430.0,7300.277777777777,4.083107246E9,5697.0
34000.0,41.0,3337.0,4.9094916E8,3.02227504E8,8.9246181E8,3.985551805E9,3.078400361500226,109.0,795678.0,7299.798165137615,4.083107246E9,5697.0
34100.0,41.0,3436.0,4.95969464E8,3.02228912E8,8.9246181E8,3.985551805E9,3.093276342060122,110.0,795678.0,7299.798165137615,4.119807406E9,5738.0
34200.0,41.0,3436.0,4.89018584E8,3.02228912E8,8.9246181E8,3.985551805E9,3.089106686511837,110.0,795678.0,7299.798165137615,4.119807406E9,5738.0
34300.0,42.0,3436.0,4.0271996E8,3.02228912E8,8.9246181E8,3.985551805E9,3.082614056720099,110.0,795678.0,7299.798165137615,4.119807406E9,5738.0
34400.0,42.0,3436.0,4.04801512E8,3.02228912E8,8.9246181E8,4.037394955E9,3.070395801931558,110.0,806028.0,7327.527272727273,4.119807406E9,5738.0
34500.0,42.0,3436.0,3.52939688E8,3.02229744E8,8.9246181E8,4.037394955E9,3.0912331513868776,111.0,806028.0,7327.527272727273,4.119807406E9,5738.0
34600.0,42.0,3436.0,3.9609692E8,3.02231856E8,8.9246181E8,4.037394955E9,3.0839329869696885,111.0,806028.0,7327.527272727273,4.172236206E9,5805.0
34700.0,42.0,3439.0,4.23932048E8,3.02231856E8,8.9246181E8,4.07368516E9,3.098287642811696,112.0,813273.0,7326.783783783784,4.172236206E9,5805.0
34800.0,42.0,3439.0,4.6207184E8,3.02231856E8,8.9246181E8,4.07368516E9,3.0944355418025085,112.0,813273.0,7326.783783783784,4.208936366E9,5846.0
34900.0,42.0,3439.0,4.858274E8,3.0224168E8,8.9246181E8,4.125538328E9,3.083021360933715,112.0,823625.0,7353.794642857143,4.208936366E9,5846.0
35000.0,42.0,3506.0,4.9399808E8,3.02312328E8,8.9246181E8,4.125538328E9,3.1008177377750945,113.0,823625.0,7353.794642857143,4.261365166E9,5913.0
35100.0,42.0,3506.0,5.18634128E8,3.02313032E8,8.9246181E8,4.125538328E9,3.096993449721819,113.0,823625.0,7353.794642857143,4.261365166E9,5913.0
35200.0,43.0,3506.0,3.43654792E8,3.02313032E8,8.9246181E8,4.161813506E9,3.085576975588444,113.0,830867.0,7352.805309734514,4.261365166E9,5913.0
35300.0,43.0,3506.0,3.52600104E8,3.02313032E8,8.9246181E8,4.161813506E9,3.1044906184472105,114.0,830867.0,7352.805309734514,4.261365166E9,5913.0
35400.0,43.0,3506.0,3.70767936E8,3.02313032E8,8.9246181E8,4.161813506E9,3.098331249660271,114.0,830867.0,7352.805309734514,4.298065326E9,5955.0
35500.0,43.0,3506.0,3.53101312E8,3.02313032E8,8.9246181E8,4.161813506E9,3.090687271248475,114.0,830867.0,7352.805309734514,4.298065326E9,5955.0
35600.0,43.0,3506.0,4.11336288E8,3.02313736E8,8.9246181E8,4.213651647E9,3.1079401113453327,115.0,841216.0,7379.087719298245,4.298065326E9,5955.0
35700.0,43.0,3509.0,3.99753912E8,3.02390088E8,8.9246181E8,4.213651647E9,3.100900609394381,115.0,841216.0,7379.087719298245,4.350494126E9,6022.0
35800.0,43.0,3509.0,3.96904888E8,3.02395336E8,8.9246181E8,4.249921816E9,3.1192857911154133,116.0,848457.0,7377.886956521739,4.350494126E9,6064.0
35900.0,43.0,3509.0,4.53435008E8,3.02397064E8,8.9246181E8,4.249921816E9,3.11133760695223,116.0,848457.0,7377.886956521739,4.387194286E9,6064.0
36000.0,43.0,3579.0,4.93071456E8,3.02397064E8,8.9246181E8,4.301729903E9,3.1247496194215207,117.0,858800.0,7403.448275862069,4.439623086E9,6131.0
36100.0,43.0,3579.0,4.8465336E8,3.02397064E8,8.9246181E8,4.301729903E9,3.1205825087349637,117.0,858800.0,7403.448275862069,4.439623086E9,6131.0
36200.0,44.0,3579.0,3.89680304E8,3.02397064E8,8.9246181E8,4.338020114E9,3.1121159728687324,117.0,866045.0,7402.0940170940175,4.439623086E9,6131.0
36300.0,44.0,3582.0,4.15776984E8,3.02397064E8,8.9246181E8,4.338020114E9,3.131053148300475,118.0,866045.0,7402.0940170940175,4.476323246E9,6173.0
36400.0,44.0,3582.0,4.58564824E8,3.02397064E8,8.9246181E8,4.38983321E9,3.1469825990373934,119.0,876389.0,7427.025423728814,4.476323246E9,6173.0
36500.0,44.0,3582.0,4.48399912E8,3.02397768E8,8.9246181E8,4.38983321E9,3.140504591998311,119.0,876389.0,7427.025423728814,4.528752046E9,6240.0
36600.0,44.0,3582.0,5.057896E8,3.02397768E8,8.9246181E8,4.426143463E9,3.1573962005999054,120.0,883638.0,7425.529411764706,4.528752046E9,6240.0
36700.0,44.0,3582.0,4.76556328E8,3.0239892E8,8.9246181E8,4.426143463E9,3.1506813348386586,120.0,883638.0,7425.529411764706,4.555404402E9,6282.0
36800.0,44.0,3582.0,5.27447E8,3.02461888E8,8.9246181E8,4.477981604E9,3.1580321023098006,121.0,893987.0,7449.891666666666,4.607833202E9,6349.0
36900.0,44.0,3644.0,5.55934984E8,3.02461888E8,8.9246181E8,4.477981604E9,3.1562198398414063,121.0,893987.0,7449.891666666666,4.607833202E9,6349.0
37000.0,44.0,3644.0,5.93875888E8,3.02421896E8,8.9246181E8,4.504374025E9,3.1728693662063403,122.0,899256.0,7431.8677685950415,4.607833202E9,6349.0
37100.0,45.0,3644.0,3.57649856E8,3.02423216E8,8.9246181E8,4.504374025E9,3.1701486331982123,122.0,899256.0,7431.8677685950415,4.615918161E9,6391.0
37200.0,45.0,3644.0,3.64413544E8,3.02424048E8,8.9246181E8,4.556232204E9,3.186693611067931,123.0,909609.0,7455.811475409836,4.615918161E9,6391.0
37300.0,45.0,3661.0,4.19872272E8,3.02438896E8,8.9246181E8,4.556232204E9,3.1787052590774003,123.0,909609.0,7455.811475409836,4.668346961E9,6459.0
37400.0,45.0,3661.0,4.28763136E8,3.02440304E8,8.9246181E8,4.564276658E9,3.1675723004815737,123.0,911215.0,7408.252032520325,4.668346961E9,6459.0
37500.0,45.0,3661.0,4.32369872E8,3.02440304E8,8.9246181E8,4.564276658E9,3.1633361623331533,123.0,911215.0,7408.252032520325,4.668346961E9,6459.0
37600.0,45.0,3661.0,4.43393352E8,3.02440304E8,8.9246181E8,4.564276658E9,3.1552215068106615,123.0,911215.0,7408.252032520325,4.668346961E9,6459.0
37700.0,45.0,3661.0,4.51823944E8,3.02440304E8,8.9246181E8,4.564276658E9,3.1471483765319963,123.0,911215.0,7408.252032520325,4.668346961E9,6459.0
37800.0,45.0,3661.0,4.71142392E8,3.02441008E8,8.9246181E8,4.564276658E9,3.1634267054441554,124.0,911215.0,7408.252032520325,4.670444113E9,6502.0
37900.0,45.0,3661.0,4.83044712E8,3.02441008E8,8.9246181E8,4.564276658E9,3.1565013746054373,124.0,911215.0,7408.252032520325,4.670444113E9,6502.0
38000.0,45.0,3661.0,4.14611432E8,3.02446728E8,8.9246181E8,4.618208561E9,3.172508311971777,125.0,921982.0,7375.856,4.670444113E9,6502.0
38100.0,45.0,3833.0,4.73271552E8,3.02446728E8,8.9246181E8,4.618208561E9,3.151869689099574,125.0,921982.0,7375.856,4.722872913E9,6602.0
38200.0,45.0,3833.0,4.79795048E8,3.02519216E8,8.9246181E8,4.618208561E9,3.149963460423859,125.0,921982.0,7375.856,4.722872913E9,6602.0
38300.0,46.0,3833.0,2.46703544E8,3.02551032E8,8.9246181E8,4.618208561E9,3.142045597365709,125.0,921982.0,7375.856,4.722872913E9,6602.0
38400.0,46.0,3833.0,2.97669056E8,3.0261056E8,8.9246181E8,4.618208561E9,3.159240779279392,126.0,921982.0,7375.856,4.724970065E9,6646.0
38500.0,46.0,3833.0,3.01021352E8,3.02625792E8,8.9246181E8,4.672180536E9,3.1762705082032814,127.0,932757.0,7344.543307086614,4.724970065E9,6646.0
38600.0,46.0,3833.0,3.10304432E8,3.02662016E8,8.9246181E8,4.672180536E9,3.1664505834247536,127.0,932757.0,7344.543307086614,4.777398865E9,6746.0
38700.0,46.0,3838.0,3.10468024E8,3.02752128E8,8.9246181E8,4.672180536E9,3.1836836214401196,128.0,932757.0,7344.543307086614,4.777398865E9,6746.0
38800.0,46.0,3838.0,3.41218904E8,3.0275104E8,8.9246181E8,4.672180536E9,3.177282430621059,128.0,932757.0,7344.543307086614,4.779496017E9,6790.0
38900.0,46.0,3904.0,3.48442976E8,3.0275104E8,8.9246181E8,4.726092403E9,3.1866801709443937,129.0,943520.0,7314.108527131783,4.831924817E9,6890.0
39000.0,46.0,3904.0,3.473062E8,3.0275104E8,8.9246181E8,4.726092403E9,3.186522737939382,129.0,943520.0,7314.108527131783,4.831924817E9,6890.0
39100.0,47.0,3904.0,3.17784512E8,3.02751808E8,8.9246181E8,4.726092403E9,3.203153874584206,130.0,943520.0,7314.108527131783,4.834021969E9,6934.0
39200.0,47.0,3904.0,3.35507816E8,3.02751808E8,8.9246181E8,4.777930544E9,3.195437897893469,130.0,953869.0,7337.453846153846,4.834021969E9,6934.0
39300.0,47.0,3907.0,3.48930432E8,3.02751808E8,8.9246181E8,4.779999261E9,3.234580607218996,132.0,954282.0,7284.595419847328,4.886450769E9,7034.0
39400.0,47.0,3907.0,3.85703104E8,3.02751808E8,8.9246181E8,4.779999261E9,3.2287258762810946,132.0,954282.0,7284.595419847328,4.887826272E9,7079.0
39500.0,47.0,3907.0,4.06712624E8,3.02773376E8,8.92462084E8,4.833154769E9,3.2412146025247357,133.0,964894.0,7254.8421052631575,4.940255072E9,7179.0
39600.0,47.0,3907.0,4.05158096E8,3.02801408E8,8.92462084E8,4.833154769E9,3.2373487817345374,133.0,964894.0,7254.8421052631575,4.940255072E9,7179.0
39700.0,47.0,3907.0,4.415612E8,3.02801408E8,8.92462084E8,4.833154769E9,3.2534537596814532,134.0,964894.0,7254.8421052631575,4.942352224E9,7225.0
39800.0,47.0,3999.0,4.46761168E8,3.0280352E8,8.92462084E8,4.887106719E9,3.259452411994785,135.0,975665.0,7227.148148148148,4.994781024E9,7325.0
39900.0,48.0,3999.0,2.86952896E8,3.02804864E8,8.92462084E8,4.887106719E9,3.2752932109914985,136.0,975665.0,7227.148148148148,4.994781024E9,7325.0
40000.0,48.0,3999.0,3.44877768E8,3.02804864E8,8.92462084E8,4.887106719E9,3.27041000360707,136.0,975665.0,7227.148148148148,4.996156527E9,7372.0
40100.0,48.0,4002.0,3.44653856E8,3.02690112E8,8.92462084E8,4.940262254E9,3.307845346245116,138.0,986277.0,7199.1021897810215,5.048585327E9,7472.0
40200.0,48.0,4002.0,3.9738236E8,3.02693336E8,8.92462084E8,4.940262254E9,3.3263933759303135,139.0,986277.0,7199.1021897810215,5.049224093E9,7521.0
40300.0,48.0,4002.0,4.005038E8,3.02693336E8,8.92462084E8,4.992741547E9,3.338340844600234,140.0,996754.0,7170.892086330935,5.060797382E9,7601.0
40300.0,48.0,4002.0,3.5115474E8,3.01386005E8,8.01223125E8,4.992741547E9,3.338340844600234,140.0,996754.0,7170.892086330935,5.060797382E9,7601.0
