time-ms,jvm:gc-count,jvm:gc-time-ms,jvm:heap-bytes,jvm:non-heap-bytes,jvm:direct-bytes,kafka-consumer:bytes-consumed-total,kafka-consumer:fetch-rate,kafka-consumer:fetch-total,kafka-consumer:records-consumed-total,kafka-consumer:records-per-request-avg,broker:kafka.server:type=BrokerTopicMetrics-name=BytesOutPerSec,broker:kafka.server:type=BrokerTopicMetrics-name=TotalFetchRequestsPerSec
32400.0,44.0,3165.0,5.503042E8,3.23899632E8,8.92556565E8,4.307665334E9,7.350504594065371,244.0,859985.0,3539.0329218106995,6.954184582E9,13217.0
32500.0,44.0,3165.0,5.97660056E8,3.23899632E8,8.92556565E8,4.34480206E9,7.35956743766897,245.0,867399.0,3540.4040816326533,7.006613382E9,13317.0
32600.0,44.0,3165.0,6.39583536E8,3.2390428E8,8.92556565E8,4.34480206E9,7.3972028390883775,247.0,867399.0,3540.4040816326533,7.007287333E9,13347.0
32700.0,44.0,3228.0,6.85574352E8,3.23910584E8,8.92556565E8,4.38487406E9,7.398347304674681,248.0,875399.0,3529.8346774193546,7.083458756E9,13477.0
32800.0,45.0,3228.0,3.486922E8,3.23910584E8,8.92556565E8,4.38487406E9,7.408288953021333,249.0,875399.0,3529.8346774193546,7.083458756E9,13477.0
32900.0,45.0,3228.0,4.10581592E8,3.23910584E8,8.92556565E8,4.42494606E9,7.415757000474608,250.0,883399.0,3547.7871485943774,7.110721732E9,13531.0
33000.0,45.0,3231.0,4.40212896E8,3.23917752E8,8.92556565E8,4.43746856E9,7.396230880743173,250.0,885899.0,3543.596,7.159630179E9,13607.0
33100.0,45.0,3231.0,4.49194688E8,3.23917752E8,8.92556565E8,4.43746856E9,7.404566641099769,251.0,885899.0,3543.596,7.186893155E9,13661.0
33200.0,45.0,3231.0,5.02731952E8,3.2391984E8,8.92556565E8,4.47754056E9,7.403272716589794,252.0,893899.0,3547.218253968254,7.235127651E9,13737.0
33300.0,45.0,3296.0,5.24894352E8,3.2391984E8,8.92556565E8,4.49757656E9,7.404805806772616,253.0,897899.0,3549.00790513834,7.262390627E9,13791.0
33400.0,46.0,3296.0,3.86822344E8,3.2391984E8,8.92556565E8,4.50759456E9,7.4091359897322215,254.0,899899.0,3542.9094488188975,7.310625123E9,13867.0
33500.0,46.0,3296.0,4.00625648E8,3.23921184E8,8.92556565E8,4.50759456E9,7.407623436087374,254.0,899899.0,3542.9094488188975,7.310625123E9,13867.0
33600.0,46.0,3296.0,4.32779504E8,3.23925376E8,8.92556565E8,4.54265756E9,7.414730598121602,255.0,906899.0,3556.4666666666667,7.33776997E9,13921.0
33700.0,46.0,3298.0,4.77024168E8,3.2393884E8,8.92556565E8,4.55518006E9,7.418354632124953,256.0,909399.0,3552.33984375,7.383987824E9,13997.0
33800.0,46.0,3298.0,5.31188208E8,3.2393884E8,8.92556565E8,4.55518006E9,7.427530996213982,257.0,909399.0,3552.33984375,7.4112508E9,14055.0
33900.0,46.0,3298.0,5.4603904E8,3.23943896E8,8.92556565E8,4.59274756E9,7.43665869195515,258.0,916899.0,3553.8720930232557,7.457388144E9,14131.0
34000.0,46.0,3298.0,5.6136232E8,3.23943896E8,8.92556565E8,4.59274756E9,7.44167337087691,259.0,916899.0,3553.8720930232557,7.48465112E9,14189.0
34100.0,46.0,3298.0,6.01932784E8,3.23943896E8,8.92556565E8,4.63031506E9,7.448362792563097,260.0,924399.0,3569.108108108108,7.48465112E9,14189.0
34200.0,46.0,3363.0,6.17441976E8,3.23943896E8,8.92556565E8,4.63782856E9,7.417339457393091,260.0,925899.0,3561.15,7.530788464E9,14265.0
34300.0,47.0,3363.0,4.34448208E8,3.23943896E8,8.92556565E8,4.63782856E9,7.438016528925619,261.0,925899.0,3561.15,7.55805144E9,14323.0
34400.0,47.0,3363.0,4.54945056E8,3.23946712E8,8.92556565E8,4.67038706E9,7.44191331023121,262.0,932399.0,3572.409961685824,7.603527487E9,14399.0
34500.0,47.0,3367.0,4.72817632E8,3.23946712E8,8.92556565E8,4.68290956E9,7.424409872764884,262.0,934899.0,3568.3167938931297,7.603527487E9,14399.0
34600.0,47.0,3367.0,4.81661136E8,3.23949816E8,8.92556565E8,4.70294556E9,7.430847907778374,263.0,938899.0,3569.958174904943,7.630295134E9,14458.0
34700.0,47.0,3367.0,5.4525916E8,3.23997432E8,8.92556565E8,4.71045906E9,7.433478811769675,264.0,940399.0,3562.117424242424,7.674335326E9,14534.0
34800.0,47.0,3367.0,5.66576056E8,3.23997432E8,8.92556565E8,4.71045906E9,7.445702565255261,265.0,940399.0,3562.117424242424,7.701598302E9,14594.0
34900.0,47.0,3367.0,6.3429524E8,3.23997432E8,8.92556565E8,4.75804456E9,7.444099291971008,266.0,949899.0,3571.0488721804513,7.745550541E9,14670.0
35000.0,47.0,3448.0,5.94187416E8,3.24013112E8,8.92556565E8,4.75804456E9,7.443753659148569,267.0,949899.0,3571.0488721804513,7.745550541E9,14670.0
35100.0,47.0,3448.0,6.46357416E8,3.24013112E8,8.92556565E8,4.75804456E9,7.439190883508401,267.0,949899.0,3571.0488721804513,7.771495932E9,14730.0
35200.0,48.0,3450.0,4.86739136E8,3.24029752E8,8.92556565E8,4.79561206E9,7.444030887172934,268.0,957399.0,3572.384328358209,7.814487548E9,14807.0
35300.0,48.0,3450.0,5.17376624E8,3.24042184E8,8.92556565E8,4.79561206E9,7.4546210336705,269.0,957399.0,3572.384328358209,7.814487548E9,14807.0
35400.0,48.0,3450.0,5.79102176E8,3.2404372E8,8.92556565E8,4.83067506E9,7.456915598762705,270.0,964399.0,3585.126394052045,7.840701948E9,14868.0
35500.0,48.0,3450.0,5.65193568E8,3.24024072E8,8.92556565E8,4.83818856E9,7.464742177170559,271.0,965899.0,3577.4037037037037,7.88150353E9,14945.0
35600.0,48.0,3450.0,5.81986688E8,3.24084616E8,8.92556565E8,4.86824256E9,7.47068032629295,272.0,971899.0,3586.343173431734,7.906370169E9,15006.0
35700.0,48.0,3450.0,6.79871824E8,3.24085832E8,8.92556565E8,4.88577406E9,7.4800668548099845,273.0,975399.0,3586.0257352941176,7.965523593E9,15146.0
35800.0,48.0,3513.0,6.43972304E8,3.24085832E8,8.92556565E8,4.90080106E9,7.483476265909216,274.0,978399.0,3570.799270072993,7.965523593E9,15146.0
35900.0,49.0,3513.0,4.60081424E8,3.24085832E8,8.92556565E8,4.91332356E9,7.518182561085234,276.0,980899.0,3566.9054545454546,8.015181976E9,15286.0
36000.0,49.0,3513.0,5.120948E8,3.24085832E8,8.92556565E8,4.93335956E9,7.527583020816349,277.0,984899.0,3568.4746376811595,8.057920338E9,15429.0
36100.0,49.0,3513.0,5.24599432E8,3.24087304E8,8.92556565E8,4.962567039E9,7.58745901417229,280.0,990730.0,3551.0035842293905,8.086031141E9,15586.0
36200.0,49.0,3513.0,5.36972664E8,3.24074952E8,8.92556565E8,4.983334353E9,7.672772464472901,284.0,994876.0,3515.462897526502,8.123352827E9,15946.0
36300.0,49.0,3513.0,5.41186792E8,3.24074952E8,8.92556565E8,5.009005478E9,7.818608287724785,290.0,1000001.0,3448.2793103448275,8.13904421E9,16520.0
